"","FileName_1","FileName_2","FileName_3","FileName_4","FileName_5","FileName_6","FileName_7","FileName_8","m.cx","m.cy","m.majoraxis","m.eccentricity","m.theta","s.area","s.perimeter","s.radius.mean","s.radius.sd","s.radius.min","s.radius.max"
"86","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",666.629518072289,296.25,26.3681563548827,0.783502565095649,1.20674870358866,332,65,9.75671906360064,2.00868999122207,5.95386603057702,13.2526652449488
"87","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",924.426229508197,289.672131147541,11.0167554710704,0.771025378945106,1.0367362188205,61,23,4.04858483611053,0.702601533981491,2.72390523611778,5.26948629586477
"88","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",682.795918367347,289.163265306122,10.5349162786098,0.813850108187706,-0.665964947862988,49,22,3.52736217522539,0.922553258376587,1.37420149616643,4.75559696350929
"89","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",602.526104417671,299.112449799197,22.001751068104,0.73754287297003,0.247205319809057,249,53,8.48683633437399,1.50587644158812,5.24928583523446,11.0951418013162
"90","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",311.545054945055,323.87032967033,39.8712891676317,0.893350851989597,1.22268676485737,455,102,11.6284169746259,4.6522502831745,1.75432677615203,19.7940181022854
"91","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",990,317,5.08967208225153,0,0,21,12,2.15737865166653,0.111283511807396,2,2.23606797749979
"92","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",952.8,322.616666666667,10.6757672296764,0.728793714744151,-0.848522741332862,60,24,3.94538883799854,0.728786072327661,2.72080461955243,5.20283042626267
"93","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",623.71270718232,329.618784530387,16.6241399456331,0.490749619657756,0.317277385782488,181,43,7.17995992068652,0.920494543559569,5.3414509162541,9.10384177696728
"94","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",403.66122840691,365.73896353167,54.4910768114122,0.838623377860459,1.15558635096255,1042,165,17.602559883729,5.90216729992789,6.07820777315983,28.368020899134
"95","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",307.82252559727,381.153583617747,58.7029062826079,0.887273509442023,-1.22972235553487,879,141,17.3926479080388,6.78386487477099,2.68165772696281,26.8486659376712
"96","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",637.924050632911,358.987341772152,11.743420461314,0.669609664584033,-0.741851205116421,79,28,4.57618133308015,0.688753027796908,3.0958332761099,5.85648951059894
"97","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",327,358,5.08967208225153,0,0,21,12,2.15737865166653,0.111283511807396,2,2.23606797749979
"98","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",975.1,363.38,8.5771044265839,0.508787663161116,1.30467870429761,50,21,3.52449448284378,0.336282667846562,2.87652158295983,4.11016107181719
"99","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",981.423076923077,377.384615384615,9.26801468603139,0.64273601020659,-0.827134956689107,52,21,3.6512344559397,0.417319879707537,2.72886643464657,4.37188502648543
"100","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",392.553191489362,390.489361702128,10.806827090092,0.85836355106483,1.35757314353749,47,22,3.45560003489429,0.959374091151332,1.62432439865507,4.7579858923778
"101","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",330.350318471338,395.28025477707,17.2075465471771,0.708763546971123,0.979298840123259,157,42,6.65853146007866,1.20284604739628,4.07115008794182,8.84808164252764
"102","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",412.458333333333,393.625,9.52714558961829,0.740796439817833,0.729515297588903,48,20,3.53004996854513,0.573364822407624,2.19317121994615,4.38292140016224
"103","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",440,396,5.08967208225153,0,0,21,12,2.15737865166653,0.111283511807396,2,2.23606797749979
"104","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",353.408233276158,411.648370497427,65.849099288344,0.969382012230976,-0.359399642083398,583,145,16.4021613459344,8.07316540977953,0.469776175611756,30.283374293838
"105","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",949.217391304348,406.018633540373,18.6552517450675,0.787824138839006,-1.03160628512562,161,44,6.76517194810422,1.47849954659378,3.57403977741976,9.50125046141708
"106","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",927.674603174603,408.857142857143,20.4835113803612,0.883856427545305,-0.80240314698732,126,46,5.93274881985387,2.33693851238215,0.283443582834908,9.26857201629099
"107","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",607.745350500715,418.685264663805,42.1922078729277,0.828380074046671,-0.560807295650873,699,113,14.0640025999575,4.6009760748105,3.4383805267712,21.8959603606672
"108","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",416.870967741935,427.5,9.8992391099127,0.573726863043031,1.31128729118211,62,23,4.01049887051297,0.531628148477059,3.06853043279893,4.84348606665515
"109","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",570.93670886076,431.810126582278,15.9620119613627,0.899200551229064,-0.29735961992585,79,33,4.69992121280021,1.71601769173743,1.15310894487515,7.18137065476892
"110","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",657.425531914894,436.021276595745,8.55712253945195,0.585450997441649,0.54182852111247,47,20,3.42362139106081,0.355410425664279,2.73906918496042,4.07461654637583
"111","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",450,436.5,6.20173672945753,0.544058820347104,1.5707963267949,26,14,2.42975291896459,0.246143184079399,2.06155281280883,2.69258240356725
"112","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",637.318181818182,440.772727272727,13.6611397236006,0.607124596066716,0.480893421052813,110,35,5.44281684210085,0.934721352605558,3.43333003103997,6.75187048913417
"113","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",472.5,438.5,6.67618368316526,0.620173672944098,0.785398163397448,28,14,2.59290160937007,0.250151014070241,2.12132034355964,2.91547594742265
"114","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",460,443.5,6.20173672945753,0.544058820347104,1.5707963267949,26,14,2.42975291896459,0.246143184079399,2.06155281280883,2.69258240356725
"115","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",449.861111111111,451.388888888889,7.34500568710909,0.54390564392034,-0.297219450822658,36,17,2.93900746691613,0.298125322686898,2.35954954354491,3.4525954331363
"116","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",346.251396648045,460.91061452514,18.6668647138147,0.728407510976488,1.40890805456549,179,47,6.85536332213032,1.58789874436624,2.72373668183921,9.12173095166423
"117","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",470.531914893617,457.446808510638,9.56551675277639,0.757527662720059,0.693842754766045,47,20,3.48061798017624,0.618707100390715,2.15696546101231,4.3419465680729
"118","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",816.701570680628,465.497382198953,27.5088730286928,0.933579314160272,0.0348736142384973,191,60,7.78602878128603,3.30109076843247,0.33747427885527,13.3796072023392
"119","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",432.923076923077,467.107692307692,9.54947827709457,0.428673325913312,0.871241886317731,65,23,4.11931251489636,0.26638683742121,3.40132299401878,4.57349146676774
"120","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",686.5,466.5,6.32455532033676,0,0,32,16,2.73249285210952,0.182983095313129,2.54950975679639,2.91547594742265
"121","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",500.731511254019,475.344051446945,49.9193884172324,0.936269950638279,-0.193253205673245,622,103,14.6419659923301,5.71883834523712,4.21681233495905,23.9294057118971
"122","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",702.02427184466,472.73786407767,26.91047299444,0.910339446610713,0.362737137114371,206,56,8.07567672949262,3.05763538314195,1.41624143277845,13.1123724483592
"123","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",666.579710144928,477.521739130435,9.88069729368366,0.395973450700244,-0.404187742604722,69,25,4.23314833220907,0.477132264173761,3.36047615673736,4.98124482433864
"124","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",769.56329113924,487.04641350211,34.3051349900875,0.729239799506197,-0.32562470075975,474,103,11.856920841135,3.93862638185964,4.5939671185505,20.2304123148792
"125","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",896.432926829268,492.865853658537,20.6213760174776,0.853898854266523,1.20544814257267,164,44,7.06394883673103,1.8991643370582,3.91885672314378,10.25994780326
"126","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",983.424242424242,501.681818181818,19.1835080156681,0.864539551501582,1.42884185065404,132,43,6.19675203901098,1.8940127184974,2.53146772177578,9.15570496890084
"127","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",454,507,5.08967208225153,0,0,21,12,2.15737865166653,0.111283511807396,2,2.23606797749979
"128","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",466.966292134831,518.101123595506,19.656389674114,0.775765943606236,-1.11941081318474,178,47,6.98263978287288,1.80302250294268,2.78528435951013,9.73436227820451
"129","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",731.927184466019,523.038834951456,27.2152858062654,0.664019839767968,-0.520866390558312,412,70,11.0429901440465,1.8049029893434,6.46046058887503,14.1953858556869
"130","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",437.545454545455,522.636363636364,9.76374417292934,0.808173452752598,-0.830055159894504,44,19,3.40969435653531,0.719742117942878,1.93667047294462,4.40850349292045
"131","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",446.132478632479,532.948717948718,23.3328244872796,0.817720526771743,-1.4729897750455,234,55,8.32108638662814,1.96477677931944,4.37649620224499,12.2143392225953
"132","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",373.29185520362,548.022624434389,35.064867119747,0.880732766416921,-0.289476629151535,442,81,12.0004381240297,3.26488968349434,7.0331914985363,18.3554507647876
"133","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",422.26455026455,549.433862433862,23.0417303213244,0.827631626556336,0.171236740346601,189,55,7.66698201201474,2.39921441364647,3.20330407935207,11.3677083613378
"134","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",932.254237288136,567.135593220339,9.39341241589423,0.521946629468457,-1.29753683418227,59,23,3.87052743123605,0.40567851804584,2.84873865232716,4.40677430047754
"135","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",962.947791164659,575.024096385542,23.8551811513331,0.786202870003088,0.635708503551504,249,58,8.52332290002817,2.23449740041509,3.71362660914536,12.1711071878593
"136","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",446.587412587413,580.188811188811,19.5131873758817,0.787716907396834,1.25220051988018,143,49,6.35492185819392,2.14349248027229,2.28571428571428,9.96831715681115
"137","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",762,576,5.08967208225153,0,0,21,12,2.15737865166653,0.111283511807396,2,2.23606797749979
"138","InputImages/CropMAX","IL6-4","S","2biorep","6hTBO","AB","midV","1.jpg",753.387283236994,596.751445086705,19.5247066347737,0.736920297900032,-1.08091069022448,173,51,6.88589556339665,1.97272193491076,1.83288764636104,9.68962790249906
