"","FileName_1","FileName_2","FileName_3","FileName_4","FileName_5","FileName_6","FileName_7","FileName_8","m.cx","m.cy","m.majoraxis","m.eccentricity","m.theta","s.area","s.perimeter","s.radius.mean","s.radius.sd","s.radius.min","s.radius.max"
"5","InputImages/CropMAX","IL6-4","S","5biorep","6hTBO","AB","midVein","1.jpg",599.258064516129,47.5967741935484,12.9656588016824,0.881385439191838,-1.30662947856384,62,26,4.09094370061567,1.2086873874262,2.28611709257137,5.93517744982802
"6","InputImages/CropMAX","IL6-4","S","5biorep","6hTBO","AB","midVein","1.jpg",569.547945205479,55.7123287671233,13.9115061060846,0.867779058442631,1.34262108377071,73,29,4.46561705619946,1.3007819300774,1.9174398309597,6.34801269379034
"7","InputImages/CropMAX","IL6-4","S","5biorep","6hTBO","AB","midVein","1.jpg",465.755395683453,59.5611510791367,20.4137621682537,0.900031797190328,-0.955860120596388,139,43,6.46257451264755,2.01894175274631,3.18001466027893,10.0785717995487
"8","InputImages/CropMAX","IL6-4","S","5biorep","6hTBO","AB","midVein","1.jpg",555.120481927711,65.1927710843374,10.9042048380719,0.437192814224213,-0.00786934200067119,83,27,4.70470889377629,0.435253217527696,3.5185185185185,5.42374497945788
"9","InputImages/CropMAX","IL6-4","S","5biorep","6hTBO","AB","midVein","1.jpg",239.117647058824,67.6274509803922,12.8427186990055,0.601558089232083,1.39513843988692,102,30,5.30701494125034,0.6073925803621,4.40454310910906,6.64830805543787
"10","InputImages/CropMAX","IL6-4","S","5biorep","6hTBO","AB","midVein","1.jpg",356.537313432836,68.955223880597,11.1694404572423,0.731200247825604,1.27617256335991,67,24,4.20903635711556,0.670032461926252,3.16913281163439,5.23227829067904
"11","InputImages/CropMAX","IL6-4","S","5biorep","6hTBO","AB","midVein","1.jpg",464.840659340659,81.5659340659341,20.8874869017529,0.839366020503033,1.32558444119169,182,46,7.30788281284907,1.75154536781599,4.13163598094232,9.86786520505342
"12","InputImages/CropMAX","IL6-4","S","5biorep","6hTBO","AB","midVein","1.jpg",573.859649122807,76.3684210526316,10.4960022113107,0.753441032987754,-1.24219472851538,57,23,3.83105260868524,0.690039855453,2.73049016836653,4.99773105418661
"13","InputImages/CropMAX","IL6-4","S","5biorep","6hTBO","AB","midVein","1.jpg",547.337765957447,87.0797872340426,25.2049672701345,0.60976585375075,0.246769736502591,376,66,10.4928688724713,1.658665747809,6.83662488755059,13.3421200386521
"14","InputImages/CropMAX","IL6-4","S","5biorep","6hTBO","AB","midVein","1.jpg",452.5,85.5,8.3198257554713,0.688780334450505,1.27341669805276,40,18,3.13999284739899,0.442719407569562,2.54950975679639,3.80788655293195
