"","FileName_1","FileName_2","FileName_3","FileName_4","FileName_5","FileName_6","FileName_7","FileName_8","m.cx","m.cy","m.majoraxis","m.eccentricity","m.theta","s.area","s.perimeter","s.radius.mean","s.radius.sd","s.radius.min","s.radius.max"
"112","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",871.654545454545,449.163636363636,12.3790053011723,0.875279678602428,0.65647259163764,55,25,3.78990917977666,1.26292850511997,1.11427106217474,5.51376459417704
"113","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",318.424,459.152,23.3235813724443,0.93924473413943,1.34385173359881,125,45,6.32583241036797,2.7201384078597,0.523048990930662,10.220144716426
"114","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",335,451,5.08967208225153,0,0,21,12,2.15737865166653,0.111283511807396,2,2.23606797749979
"115","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",349.84238178634,462.894921190893,53.5222912990283,0.96420476883081,-0.434935887648305,571,105,14.9590218949107,6.4227345284439,4.72933624467457,25.6833270426917
"116","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",542.443708609272,462.562913907285,21.0077625317542,0.894909449930874,-1.29931381053273,151,44,6.74935309524524,2.05187209072477,3.54640138872029,10.0469198848978
"117","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",895.655172413793,462.879310344828,10.1589340222336,0.668062370662703,0.397408690508972,58,24,3.8360028188336,0.707361401038009,2.10983148352868,4.80812391225058
"118","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",736.545081967213,478.30737704918,33.4034034272517,0.956914004678522,1.40432673726491,244,69,9.23845639198085,3.83050488106421,3.56206411749534,15.8765585808559
"119","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",403.232849604222,506.375329815303,97.3761242473054,0.942245258500335,1.07676448906593,1516,291,24.0497282409881,12.8381884812245,0.746867511160301,48.4374866553243
"120","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",910.363636363636,472.113636363636,8.36794972465128,0.605120264675634,-0.351970741576804,44,19,3.30671366164105,0.389252278212657,2.49598014765887,3.86188133217775
"121","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",277.110599078341,478.622119815668,22.3939154837595,0.822971973203638,-0.523713076484058,217,52,8.0774974543453,1.85912016138106,5.66446543277061,11.8000006268178
"122","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",302.403846153846,477.403846153846,9.13216566345415,0.598351645244353,0.785398163393549,52,22,3.60215312582015,0.485012020260334,2.62300691750062,4.42802868289362
"123","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",526.353790613718,490.812274368231,39.3741651171637,0.956475160593449,-1.11674440413534,277,82,9.98660032616194,4.70095900760445,1.39179417201382,18.0057041989525
"124","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",872.317073170732,483.658536585366,8.47523146122593,0.691558731472281,0.191385106764709,41,19,3.15877925944891,0.493680299662509,2.33722140117627,3.91212335455755
"125","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",268.933333333333,492.7,10.5456607821607,0.719258230529596,-1.12303405288094,60,23,3.95329355672442,0.682633146553341,2.62782838891507,5.04685044685222
"126","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",854.348314606742,511.14606741573,11.9304308878624,0.588468467372884,0.0749475147021396,89,28,4.88325390398831,0.643455818852871,3.07474903571868,5.95433301324787
"127","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",873.662576687117,515.312883435583,20.1805779259759,0.848972563096228,0.535446126268834,163,44,7.00882877004942,1.77746367708802,4.28937761575951,10.1729872417834
